Timestamp,,Artist?,Album Name?,"Version Number? (This is usually needed to catalog, but it's difficult to find sometimes so don't worry too much.)","Is the CD case broken (breaks in half, CD won't stay in place, etc.)?","If you know the label number but the CD case itself is missing, please fill in ""N/A"" for the required questions and select this as an option.",Anything else you’d like to add or mention?,Rateyourmusic.com ?,Other:
2/5/2024 19:06:47,19513,Cotton Jones,Paranoid Cocoon,S079,No,,,,
2/5/2024 19:08:22,19514,A.C. Newman,Get Guilty,OLE 834-2V,No,,,,
2/5/2024 19:09:54,19515,Stephen Steinbrink,Ugly Unknowns,GGR-027,No,,,,
2/5/2024 19:12:42,19516,The Knux,Remind Me In 3 Days…,B001209302,No,,,,
2/5/2024 19:14:12,19517,DIT,Dissolving Images of Idiotic Ambition,,No,,,,
2/5/2024 19:16:01,19518,The Bad Plus,For All I Care,HUCD 3148,No,,,,
2/5/2024 19:17:18,19519,Deleted Scenes,Birdseed Shirt,WDR-004,No,,,,
2/5/2024 19:18:41,19520,Man at Arms,A Waste of Time and Space,JNR27,No,,,,
2/5/2024 19:20:31,19521,Antony and the Johnsons,The Crying Light,SC194,No,,,,
2/5/2024 19:22:06,19522,Junior Thomas ,Goodbye Daylight,,No,,,,
2/5/2024 19:23:09,19523,Flipper,Gone Fishin’,water232,No,,,,
2/5/2024 19:24:55,19524,Hi Red Center,Assemble,JNH23,No,,,,
2/5/2024 19:25:54,19525,The Love Language,S/T,BCR-011,No,,,,
2/5/2024 19:27:47,19526,Dent May and His Magnificient Ukulele,The Good Feeling Music Of…,PAW24,No,,,,
2/5/2024 19:29:16,19527,Phosphorescent,To Willie,DOC013,Yes,,,,
2/5/2024 19:31:30,19528,Dogbite ,Colfax and Vine,,No,,,,
2/5/2024 19:32:40,19529,Blackout Beach,Skin of Evil,SAB031,No,,,,
2/5/2024 19:34:12,19530,From Monument To Masses,On Little Known Frequencies,DM127,No,,,,
2/5/2024 18:45:23,19568,Glasvegas ,Glasvegas,,No,,,,
2/5/2024 18:47:21,19569,Benoit Poulard,Temper,Krank123,No,,,,
2/5/2024 18:48:58,19570,Miles Benjamin Anthony Robinson,ST,SH-012,No,,,,
2/5/2024 18:53:01,19571,J Spaceman and Matthew Shipp,Spaceshipp ,,No,,,,
2/5/2024 18:51:30,19572,Dot Tape Dot,Tomavistas: (Selected rarities 2002-2007),,No,,,,
2/5/2024 18:54:31,19573,Steve Reich,Daniel Variations,406780-2,No,,,,
2/5/2024 18:55:57,19574,Alan Sondheim,Ritual-All-7-70,ESP 1048,No,,,,
2/5/2024 18:57:27,19575,Paul Bley Quintet ,Barrage,ESP 1008,No,,,,
2/5/2024 18:58:51,19576,The Visitations,The Conundrum Tree,OTR32,No,,,,
2/5/2024 19:00:44,19577,Julian Koster,The Singing Saw at Christmastime,MRG330 PROMO,No,,,,
2/5/2024 19:02:16,19578,Bon Iver,Blood Bank EP,,No,,,,
2/5/2024 19:31:15,19578,Latvian Radio,Seven Layers of Self-Defense,BELPID 032,No,,,,
2/5/2024 19:03:46,19579,Har-You Percussion Ensemble ,Sounds of the Ghetto Youth,ESP 1067,No,,,,
2/5/2024 19:04:47,19580,Abe Vigoda ,Reviver,PPM020,No,,,,
2/5/2024 19:06:39,19581,Group Bombino,Guitars From Agadez Vol. 2,,No,,Burned copy,,
2/5/2024 19:09:39,19582,Mr. Scruff,Ninja Tuna,zencd143,No,,,,
2/5/2024 19:11:24,19583,Adam Franklin,Spent Bullets ,POMO SMR014,No,,,,
2/5/2024 19:13:02,19584,Odawas,The Blue Depths,,No,,,,
2/5/2024 19:14:01,19585,Psapp,The Camel’s Back,DNO 211,No,,,,
2/5/2024 19:15:47,19586,Dear Nora,Three State Rarities 1997 - 2007,MMR050,No,,,,
2/5/2024 19:16:49,19587,M. Ward,Hold Time,MRG323,No,,,,
2/5/2024 19:18:08,19588,Asobi Seksu,Hush,PRC-170,No,,,,
2/5/2024 19:19:31,19589,Ne’er Do Evers,100% Wrong,ENDUP-011,No,,,,
2/5/2024 19:20:40,19590,Clem Snide,Hungry Bird,FTN 11766,No,,,,
2/5/2024 19:22:18,19591, Various,Dark Was The Night,,No,,Burned Copy,,
2/5/2024 19:24:01,19592,Colossal Yes,Charlemagne’s Big Thaw,Bing-064,No,,CD holder broken,,
2/5/2024 19:25:03,19593,N/A,N/A,,No,Missing,,,
2/5/2024 19:26:11,19594,Fol Chen,"Part 1: John Shade, Your Fortune’s Made",AKR053,No,,,,
2/5/2024 19:27:35,19595,Thank You,Terrible Two,,No,,Burned copy ,,
2/5/2024 19:28:55,19596,Morrisey,Years of Refusal,B0012578-02,No,,,,
2/5/2024 19:29:49,19597,Here We Go Magic,S/T,WEST057,No,,,,
2/5/2024 19:32:26,19599,Ursula 1000,Mystics,ESL143,No,,,,
2/5/2024 19:33:28,19600,Various Artists ,Le Pop - Les Files,LPM20-2,No,,,,
,20440,Gospel Gossip,Dreamland,,No,,,,
,20441,Bassnectar,Cozza Frenzy,CP391,No,,,,
,20442,Kam Moye Aka Supastition,Splitting Image,,No,,,,
,20443,V/A,Absolutely Kosher Records Sampler,,No,,,,
,20444,Bellflur,Asleep Asleep EP,,No,,,,
,20445,Thee American Revolution,Buddha Electrostorm,GGR-003,No,,,,
,20446,Inspector 22,"Hey Man, I Understand",ODE-04,No,,,,
,20447,Dark Dark Dark,The Snow Magic,SAD001,No,,,,
,20448,The Willowz,Everyone,DM140,No,,,,
,20449,N/A,N/A,,,Missing,,,
,20450,Port O’Brien,Threadbare,TBD0008,No,,,,
,20451,Thrifty Astronaut,Introducing Thrifty Astronaut,,No,,,,
,20452,Bibio,Ambivalence Avenue,WARPCD177,No,,,,
,20453,SyStEmS OfFiCeR,Underslept,TRR160,No,,,,
,20454,Big Timber,Academy Lockdown,NBR-031,No,,,,
,20455,We Are The Willows,A Collection Of Sounds And Something Like The Plague,ADR013,No,,,,
,20456,Little Girls,Concepts,PAPER047,No,,,,
,20457,Real Estate,Real Estate,WOODSIST034,No,,,,
,20458,V/A,Golden Hour Box Set,1928.08,No,,,,
,20459,Mr. Gnome,Heave Yer Skeleton,EMR004,Yes,,,,
,20460,The Slew,100%,PSRCD100,Yes,,,,
,20461,BlakRoc,BlakRoc,BR001-2,No,,,,
,20462,Bravos,Phosphorescent Blues,,No,,,,
,20463,Snake Rattle Rattle Snake,EP,,No,,,,Missing CD
,20464,Massive Attack,Splitting The Atom EP,,No,,,,
,20465,V/A,Capitolhillbillies,,No,,,,
,20466,The Limbs,The Razor Game,,No,,,,
,20467,Six Months To Live,This Is What Happens,STD#36,No,,,,
,20468,V/A,Hot Congress Vol. 1,,Yes,,,,
,20469,Fuck Buttons,Tarot Sport,ATPRCD35,No,,,,
,20470,Jeanphilip,Les Mouches Dégèlent,BUN0??,No,,,,
,20471,Wild Yaks,10 Ships (Don’t Die Yet),EJRC060,No,,,,
,20472,Family Of The Year,Songbook,,No,,,,
,20473,Metronomy,Nights Out,BEC5772322,No,,,,
,20474,Pere Ubu,London. Texas,ReRU01,Yes,,,,
,20475,N/A,N/A,,,Missing,,,
,20476,White Fang,Whatever,,No,,,,
,20477,OOIOO,Arminico Hewa,,No,,,,
,20478,Polysics,Under The Influence Of…,,No,,,,
,20479,The Very Best,The Remixes,,No,,,,
,20480,Holopaw,"Oh, Glory. Oh, Wilderness",bako-26,No,,,,
,20481,N/A,N/A,,,Missing,,,
,20482,Almighty Defenders,Almighty Defenders,,No,,,,
,20483,Alela Diane Ft. Alina Hardin,Alela & Alina,,No,,,,
,20484,Surfer Blood,Astro Coast,,Yes,,,,
,20485,Pacific Pride,Pacific Pride LP,FIRETALK-002,No,,,,
,20486,Moonspeed,Flowers Of The Moon,FACD12,No,,,,
,20487,Pistol Whip,Terminal,,No,,,,
,20488,Easter Monkeys,Splendor of Sorrow,SV75,No,,,,
,20489,Animal Collective,Fall Be Kind EP,DNO246,No,,,,2 separate CDs of the exact same thing???
,20490,V/A,The BYG Deal,BMS018,No,,,,
,20491,Learning Music,This May Also Be It,vos007,No,,,,
,20492,Clipse,Until The Casket Drops,88697 54078 2,No,,,,
,20493,Maps,Turning The Mind,9418 - 2,No,,,,
,20494,Guerrilla Jazz,Everywhere But Now,DKHS004,No,,,,
,20495,DOOM,Unexpected Guests,GDM027,No,,,,
,20496,StellaStarr,Civilized,BWR0001,No,,,,
,20497,N/A,N/A,,,Missing,,,
,20498,Them Crooked Vultures,Them Crooked Vultures,B0013783-02,No,,,,
,20499,Andrew Joseph Weaver,Andrew Joseph Weaver,,No,,,,
,20500,Nana Grizol,Ruth,OTR-035,Yes,,,,
,20501,We All Have Hooks For Hands,The Shape Of Energy,AR058,No,,,,
,20502,High Country,High Country,,No,,,,
,20503,Manikin,Stop The Sirens,SSR-029,No,,,,
,20504,Edward Sharpe And The Magnetic Zeros,Up From Below,,Yes,,,,
,20505,Busdriver,Jhelli Beam,86956-2,No,,,,
,20506,Computer Perfection,We Wish You Well On Your Way To Hell,HRH-049,Yes,,,,
,20507,V/A,Panama! 3,SNDWCD018,No,,,,
,20508,Molina and Johnson,Molina and Johnson,SC195,Yes,,,,
,20509,Indra George,Accidental Experiment,EVE029,No,,,,
,20510,The Jezabels,She’s So Hard,JEZ-002,No,,,,Duplicate label
,20510,Aqua Teen Hunger Force,Have Yourself A Meaty Little Christmas,384-460-010-2,No,,,,"Duplicate label - No sticker, but 20510 is written on the case."
,20511,Pretty Lights,Passing By Behind Your Eyes,,No,,,,
,20512,Bob Dylan,Christmas In The Heart,,No,,,,
,20513,Olof Arnold’s,Vio og Vio,,No,,,,
,20514,Tsigoti,Private Property Speaks To The People Of The Party,ESP-4057,No,,,,
,20515,STS9,Ad Explorata,,No,,,,
,20516,Jawbox,For Your Own Special Sweetheart,JA53,Yes,,,,
,20517,Oh No Ono,Eggs,FFR-015,No,,,,
,20518,Dawn Landes,Sweet Heart Rodeo,,No,,,,
,20519,3-1,13 Horrible Remixes By 3-1,,No,,,,
,20520,Tim Cushing,Telephone Lines,,No,,,,
,20521,The Flaming Lips,Dark Side Of The Moon,523541-2,No,,,,
,20522,Gangchanger,The Metal Sun EP,,No,,,,
,20523,Soft Tags,Mathematical Monsters,BLK-005,No,,,,
,20524,Tempo No Tempo,Walking Heat,,Yes,,,,
,20525,The Howling Hex,1 - 2 - 3,DC308CD,No,,,,
,20526,Mount Righteous,When The Music Starts,RR-022,No,,,,
,20527,Asobi Seksu,Rewolf (Acoustic at Olympic Studios),PRC-190,No,,,,
,20528,Gilberto Gil,Gilberto Gil,water222,No,,,,"Inside paper says ""Gilbert Gil"", not ""Gilberto Gil"""
,20529,Jeff The Brotherhood,Heavy Days,ICR44,No,,,,
,20530,The Don’ts And Be Carefuls,Risk Assessment,,No,,,,
,20531,V/A,Casual Victim Pile: Austin 2010,OLE 859-2V,No,,,,
,20532,Jason Brösel,Hustler’s Son,TL-46,No,,,,
,20533,The Diogenes Club,Do You Know How To Feel It? EP,,No,,,,
,20534,Owen Pallett (Final Fantasy),Heartland,DNO252,No,,,,
,20535,Etienne Jaumet,Night Music,DNO-240,No,,,,
,20536,ZOO,Hiro-Koue!,,No,,,,
,20537,Spoon,Transference,MRG365,No,,,,
,20538,The Scruffs,Conquest,SR40231,No,,,,
,20539,The Heligoats,Goodness Gracious,gdp-040,No,,,,
,20540,OK GO,Of The Blue Colour Of The Sky,09463 82437 2 4,No,,,,
,20541,Chris Joss,Monomaniacs Vol. 1,ESL-160,No,,,,
,20542,The Soft Pack,The Soft Pack,,No,,,,
,20543,Woodpigeon,Die Stadt Musikanten,,No,,,,
,20544,The Watson Twins,"Talking To You, Talking To Me",79972-2,No,,,,
,20545,Jace Everett,Red Revelations,WBE004,No,,,,
,20546,N/A,N/A,,,Missing,,,
,20547,Four Tet,There Is Love In You,DNO-229,No,,,,
,20548,Beach House,Teen Dream,SPCD-845,No,,,,
,20549,The Album Leaf,A Chorus of Storytellers,SPCD-805,No,,,,
3/20/2023 18:05:26,20550,Coolzey,The Honey,,No,,,,
,20551,Eels,End Times,VR567,No,,,,
,20552,Midlake,The Courage Of Others,Bellacd224,No,,,,
3/20/2023 18:03:51,20553,Cookbook & Uno Mas,Music Factory,,No,,,,
,20554,Los Campesinos,Romance Is Boring,A&C050-ADV,No,,,,
,20555,Yawn,Yawn EP,,No,,,,
3/20/2023 18:01:02,20556,Library Science,Dolphin,1008,No,,,,
,20557,Head For The Hills,Head For The Hills,,No,,,,
,20558,Deadmau5,At Play Vol. 2,,No,,,,
,20559,N/A,N/A,,,Missing,,,
,20560,N/A,N/A,,,Missing,,,
,20561,The Films,"Oh, Scorpio",TFE0003CD,Yes,,,,
,20562,Editors,In This Light And On This Evening,FL-0910,No,,,,
,20572,Clem Snide,The Meat Of Life,FTN17804,No,,,,
,20573,Fanshaw,Dark Eyes,MRD-136,No,,,,
,20574,Animal Collective,Campfire Songs,,No,,,,
,20575,Glass Rock,Tall Firs Meet Soft Location,E#88D,No,,,,
,20576,Polysics,Absolute POLYSICS,MSR10200,No,,,,
,20577,RJD2,The Colossus,RJEC009,Yes,,,,
,20578,Malachai,The Ugly Side Of Love,DNO-241,No,,,,
,20579,Nneka,Concrete Jungle,DCN-78,No,,,,
,20580,Galactic,Ya-Ka-May,87002-2,No,,,,
,20581,Cars & Trains,"The Roots, The Leaves",,No,,,,
,20582,N/A,N/A,,,Missing,,,
,20583,Yeasayer,Odd Blood,SC210,Yes,,,,
,20584,Hot Chip,One Life Stand,ASW07500,No,,,,
,20585,Via Audio,Animalore,CD-UMC-045,No,,,,
,20586,Seth Augustus,To The Pouring Rain,PFR005,No,,,,
,20587,Gigi,Maintenant,,Yes,,,,
,20588,Charlotte Gainsbourg,IRM,2-522709,No,,,,
,20589,The Magnetic Fields,Realism,519594-2,No,,,,
,20590,Citay,Dream Get Together,DOC038,No,,,,
,20591,Pacific Theater,Animals At Night,WHR002,No,,,,
,20592,Black Rebel Motorcycle Club,Live,VR559,No,,,,
,20593,Basia Bulat,Heart Of My Own,RTRADCD-468,No,,,,
,20594,Freeway & Jake One,Stimulus Package,,No,,,,
,20595,Past Lives,Tapestry of Webs,S-085,No,,,,
,20596,Ernest Gonzales,Been Meaning To Tell You,FOF-006,No,,,,
,20597,Lightspeed Champion,Life Is Sweet! Nice To Meet You,DNO-254,No,,,,
,20598,My Robot Friend,Soft-Core,CD-DBL-0004,No,,,,
,20599,Toro Y Moi,Causers Of This,CAK52,No,,,,
,20600,N/A,N/A,,,Missing,,,
,20601,Shout Out Louds,Work,MRG370,No,,,,
,20602,N/A,N/A,,,Missing,,,
,20603,You Say Party! We Say Die!,Xxxx,PAPER045,No,,,,
,20604,Pantha Du Prince,Black Noise,RTRADCD-544,No,,,,
,20605,Smile Smile,Truth On Tape,KR-48,No,,,,
,20606,Woodhands,Remorsecapade,PAPER046,No,,,,
,20607,Local Natives,Gorilla Manor,,No,,,,
,20608,Xiu Xiu,"Dear God, I Hate Myself",KRS-503-PROMO,Yes,,,,
,20609,Quasi,American Gong,KRS-512-PROMO,Yes,,,,
,20610,Blessure Grave,"Judged By Twelve, Carried By Six",ALIENCD88,No,,,,
,20611,Angelo Spencer,Angelo Spencer & Les Hauts Sommets,klp216,No,,,,
,20612,Zeus,Say Us,A&C051-ADV,No,,,,
,20613,Paris Falls,Volume III,PWR4,No,,,,
,20614,Adam Green,Minor Love,FP1210-2,No,,,,
,20615,Solid Gold,Synchronize,,No,,,,
,20616,Craig Ramsey,Parting Gift For A Party Girl,,No,,,,
,20617,The Legendary River Drifters,Into The Darkness,,No,,,,
,20618,1986,Everybody Is Whatever They Think They Are,,No,,,,
,20619,Shearwater,Golden Archipelago,OLE-861-2V,No,,,,
,20620,Jen Korte & The Loss,Jen Korte & The Loss,,No,,,,
,20621,N/A,N/A,,,Missing,,,
,20622,N/A,N/A,,,Missing,,,
,20623,Dinosaur Feathers,Fantasy Memorial,,No,,,,
,20624,The Rollercoaster Project,Revenge,AKO91,No,,,,
,20625,Rocky Votolato,True Devotion,?rk91,No,,,,
,20626,Massive Attack,Heligoland,5.09996E+12,No,,,,
,20627,Chet,"Chelsea Silver, Please Come Home",AK087,No,,,,
,20628,Donora,Donora,RSTRM-025,No,,,,
,20629,Field Music,Field Music (Measure),MIO149CD1,No,,,,
,20630,Retribution Gospel Choir,2,,No,,,,
,20631,Efterklang,Magic Chairs,CAD-3X01-CD,Yes,,,,
,20632,Johnny Cash,American VI: Ain’t No Grave,B0013954-02,No,,,,
,20633,Boy Eats Drum Machine,Hoop & Wire,TLE023,No,,,,
,20634,Twin Tigers,Gray Waves,8986-9500-2108,No,,,,
,20635,Golden Triangle,Double Jointer,HAR011,No,,,,
,20636,N/A,N/A,,,Missing,,,
,20637,Laarks,An Exaltation Of Laarks,,No,,,,
,20638,60 Watt Kid,We Come From The Bright Side,AK092,No,,,,
,20639,The Ruby Suns,Fight Softly,SPCD-863,No,,,,
,20640,Datus,Masc / Fem / Neut,,No,,,,
,20641,Strong Arm Steady & Madlib,In Search Of Stoney Jackson,STH2235,No,,,,
,20642,Do Make Say Think,Other Truths,CST062-1,No,,,,
,20643,A Faulty Chromosome,Craving To Be Coddled So We Feel Fake-Safe ‘Cause We Can’t Quite Coalesce And Fix The Mess They Made,YHR-001,Yes,,,,
,20644,Gonjasufi,A Sufi And A Killer,WARPCD172,No,,,,
,20645,Gil Scott-Heron,I’m New Here,,No,,,,
,20646,Fang Island,Fang Island,,No,,,,
,20647,Javelin,No Mas,6 808990074 4-2-9,Yes,,,,
,20648,Alborosie,Escape From Babylon to The Kingdom Of Zion,GRE2065,Yes,,,,
,20649,Carolina Chocolate Drops,Genuine Negro Jig,,No,,,,
,20650,Magic Heart Genies,Cardiac Arrest,,No,,,,
,20651,The Art Museums,Rough Frame,WOODSIST037,Yes,,,,
,20652,Cotton Candy,Top-Notch & First-Rate,CDR327,No,,,,
,20653,N/A,N/A,,,Missing,,,
,20654,High Places,High Place Vs. Mankind,THRILL238,No,,,,
,20655,Schooner,Duck Kee Sessions,,No,,,,
2/6/2024 13:30:49,21323, Elliott Smith,An Introduction to...,KRS541,No,,,,
3/21/2023 16:45:38,23571,Pony Bwoy,när-kə,,No,,,,
3/20/2023 18:02:48,23583,YAMANTAKA // SONIC TITAN ,YT//ST,,No,,,,
3/20/2023 18:04:41,23584,John Nagle,Distractions,,No,,,,
3/20/2023 18:05:53,23585,The Mallard ,Finding Meaning in Deference,CF-023,No,,,,
3/20/2023 18:06:54,23588,Cloudeater,Purge,,No,,,,
3/20/2023 18:07:50,23589,Alela Diane,About Farewell,,No,,,,
3/20/2023 18:08:49,23590,Bedroom Rehab Corporation ,Red Over Red,CDT135,No,,,,
3/20/2023 18:09:48,23591,Fuck Buttons,Slow Focus,N/A,No,,,,
3/20/2023 18:11:58,23592,Robert Pollard, Honey Locust Honky Tonk,GBVI35,No,,,,
3/20/2023 18:13:23,23593,Ikonika,Aerotropolis,,No,,,,
3/20/2023 18:14:34,23595,Hot Chip ,Dark & Stormy ,,No,,,,
3/20/2023 18:15:28,23597,Hebronix,Unreal,,No,,,,
3/20/2023 18:16:57,23598,Flaamingos,S/T,FELTE-011,No,,,,
3/20/2023 18:17:57,23599,Weekend,Jinx,,No,,,,
3/20/2023 18:18:39,23600,Run The Jewels,S/T,,No,,,,
3/13/2023 18:12:39,23685,Jackson and His Computerband,Glow,,No,,,,
3/8/2023 12:07:08,23703,The Albertans,Dangerous Anything,EJRC102,No,,,,
3/13/2023 18:26:04,23770,Keep Shelly in Athens,At Home,CSN033,No,,,,
3/13/2023 18:29:12,23771,Diane Coffee,My Friend Fish,WV111,No,,,,
3/13/2023 18:30:20,23773,Cults,Static,88883 77240 2,No,,,,
3/13/2023 18:31:43,23774,Kwes,ilp,warpcd243,No,,,,
3/13/2023 18:34:55,23775,Sonic Titan,Yamantaka,S-124,No,,,,
3/13/2023 18:37:44,23776,Arp,More,STS242CD,No,,,,
3/13/2023 18:39:31,23777,Cass Mcombs,Big Wheel And Others,WIGCD305P,No,,,,
3/13/2023 18:40:42,23778,Cave,Threace,DC552CD,No,,,,
3/13/2023 18:41:56,23779,Shad,Flying Colours,BBR034A,No,,,,
3/13/2023 18:58:23,23780,Parquet Courts,Tally All Things That You Broke,WYR?0313,No,,,,
3/13/2023 18:57:27,23781,RJD2,More Is Than Isn't,RJEC0014,No,,,,
3/21/2023 16:53:55,24567,Shady Elders,The Night Air,,No,,,,
3/21/2023 16:52:35,24568,Richard Dawson,Nothing Important,,No,,,,
3/21/2023 16:51:05,24569,Itasca,Unmoored by the Wind ,New Images 27,No,,,,
3/21/2023 16:46:09,24570,Native America,Grown Up Wrong,,No,,,,
3/21/2023 16:44:41,24572,Death Grips,Fashion Week (Instrumentals),,No,,,,
3/21/2023 16:37:35,24573,Baba Stiltz,Total,BARN 026 CD,No,,,,
3/21/2023 16:36:55,24574,Suburban Living,Suburban Living,,Yes,,,,
3/21/2023 16:36:28,24575,Bully,Bully EP,,No,,,,
3/21/2023 16:30:49,24576,Beacon,L1,,Yes,,,,
3/21/2023 16:29:38,24577,Diplo,F10RIDA,BDCD069X,No,,,,
3/21/2023 16:28:02,24578,Abelardo Barroso,Cha Cha Cha,WCD 088,No,,,,
3/21/2023 16:27:23,24579,Purple,-409,PIASR735CDX,No,,,,
3/20/2023 18:05:10,25190,Mass Gothic ,Mass Gothic ,SP 1140,No,,,,
3/20/2023 18:08:43,25337,Laura Gibson ,Empire Builder,,No,,,,
3/20/2023 18:00:51,25400,Ratkiller,Odor Orienting,25400,No,,,,
3/20/2023 18:11:01,25401,Head Wound City,A New Wave of Violence,,No,,,,
3/20/2023 18:18:57,25402,Cloud Becomes Your Hand,Rest in Fleas,NS 074,No,,,,
3/20/2023 18:20:34,25403,Eagulls ,Ullages ,,No,,,,
3/20/2023 18:21:57,25404,Aloha,Little Windows Cut Right Through,,No,,,,
3/20/2023 18:23:09,25405,Holy Fuck,Congrats ,,No,,,,
3/20/2023 18:24:03,25406,JuliaWhy?,Wheel,,No,,,,
3/20/2023 18:25:24,25408,Young Magic,Still Life,CAK114,No,,,,
3/20/2023 18:26:38,25409,Sløtface,Sponge State,,No,,,,
3/20/2023 18:27:36,25410,Big Thief,Masterpiece,LBJ-233,No,,,,
3/20/2023 18:28:29,25411,Nico Yaryan,What A Tease,PTKF2126-2,No,,,,
3/20/2023 18:29:34,25412,Mayflower Madame,Observed in a Dream,,No,,,,
3/20/2023 18:30:20,25413,Pantha Du Prince,The Triad,,No,,,,
3/20/2023 18:31:56,25414,Yumi Zouma,Yoncalla ,,Yes,,,,
3/20/2023 18:34:01,25415,Yak,Alas Salvation,OE004CD,No,,,,
3/20/2023 18:35:10,25417,Marissa Nadler,Strangers,SBRI148CD,No,,,,
3/20/2023 18:36:23,25418,Kaytranda,99.90%,XLCD765,No,,,,
3/20/2023 18:00:29,25460,Jake Bugg ,On My One ,,Yes,,,,
3/13/2023 18:23:00,25480,Cerise,Smoke Screen Dreams,,No,,,,
3/13/2023 18:22:18,25481,déCollage,Magnetize,,No,,,,
3/13/2023 18:20:01,25483,JC Flowers,Driving Excitement and the Pleasure of Ownership ,,No,,,,
3/13/2023 18:18:56,25484,Hot Hot Heat,Hot Hot Heat,,No,,,,
3/13/2023 18:17:36,25485,GOGGS,GOGGS,,No,,,,
3/13/2023 18:16:32,25486,Atomic,A Soundtrack By Mogwai,TRE272,No,,,,
3/13/2023 18:00:47,25745,Wingtips,Greyarea,,Yes,,,,
3/13/2023 18:13:32,25746,Kambuu Chui-Moore,Confier,,No,,,,
3/13/2023 18:11:46,25748,Cavegreen,Vite Lucida,,No,,,,
3/13/2023 18:12:17,25748,Applesauce Tears,Commuters,BC-AT300,No,,,,
3/13/2023 18:10:49,25749,Julie Byrne,Not Even Happiness ,BING 130,No,,,,
3/13/2023 18:10:10,25750,Homeshake,Fresh Air,LYN-023,No,,,,
3/13/2023 18:09:21,25751,Once & Future Band,Once & Future Band,CF-083,No,,,,
3/13/2023 18:08:35,25752,Priests,Nothing Feels Natural,SPR-021,No,,,,
3/13/2023 18:07:43,25753,Jesca Hoop,Memories Are Now,sp 1175,No,,,,
3/13/2023 18:05:47,25754,Emily Wells,In The Hot,,No,,,,
3/13/2023 18:06:32,25754,Geotic,Abysmal,GI-283,No,,,,
3/13/2023 18:05:03,25755,Tim Darcy,Saturday Night,JAG302,No,,,,
3/13/2023 18:02:57,25756,Fotoform,Fotoform,005-Promo,No,,,,
3/13/2023 17:51:59,25757,Scarves,Mall Goths,,No,,,,
3/13/2023 17:53:43,25758,Michelle blades,Premature Love Songs,,No,,,,
3/13/2023 17:58:08,25759,SX,Alphabet,5722706,No,,,,
3/13/2023 18:00:42,25760,PVT,New Spirit,FLT-038,No,,,,
3/13/2023 17:49:36,25761,The Shapes,Miami Horror,,No,,,,
3/13/2023 17:50:41,25762,Diet Cig,I Swear I’m Good At This,,No,,,,
3/13/2023 17:55:25,25763,Deep State,Thought Garden,FVRCD004,No,,,,
3/13/2023 17:51:33,25764,Mount Eerie,A Crow Looked At Me,,No,,Burned CD,,
3/13/2023 17:52:38,25765,Scrivener,A Signal,,No,,Burned CD,,
3/13/2023 17:53:18,25766,Boredoms,Wow2,,No,,Burned CD,,
3/13/2023 17:54:43,25767,King Gizzard & the Lizard Wizard ,Flying Microtonal Banana,ATO0367,No,,,,
3/13/2023 17:56:07,25768,Blackouts C.F.,The French Press,SP 1195,No,,,,
3/13/2023 17:57:32,25769,POW!,Crack an Egg,CF 81,No,,,,
3/13/2023 17:56:48,25770,The Luyas,Human Voicing,Paper105,No,,,,
3/13/2023 17:58:08,25771,Latimer House,Hey!,,No,,,,
3/13/2023 17:59:04,25772,Real Estate,In Mind,WIDCD378P,No,,,,
2/6/2024 18:27:18,25773,Elliott Smith,Either/Or Expanded Edition,KRS620,No,,,,
3/13/2023 17:59:46,25774,Xenon Superstar,Dreams Are For Babies,,No,,,,
3/20/2023 18:03:20,25822,Father John Misty,pure comedy ,sp1200,No,,,,
3/20/2023 17:51:40,25870,Rostam ,Half-Light,562886-2,No,,,,
3/20/2023 18:03:23,30356,Chris Cohen,Chris Cohen,CT-295,No,,,,
5/19/2023 14:46:28,79488,Stereolab,Mars Audiac Quintet,61669-2,No,,,,7948 or 7488?
3/20/2023 17:58:49,86984,Lenny Kravitz,Are You Gonna Go My Way,V2-869848,No,,,,
10/12/2023 19:27:12,108888,Jenny Toomey,Antidote,MSR 010,No,,,,
2/23/2024 18:11:06,Missing,Freestylers,Pressure Point,PRCD-11406-2,No,,Missing booklet and CD number,,
3/20/2023 17:54:39,,Filler,,,,,,,
,,Filler,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
